id,Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,Final Points,Groups on Final Points
938,NEVENA COLOR D.O.O. LESKOVAC,19433,0.004603152,0.097773475,0.009493671,0,0.008605852,0,0,7.447858165,3
939,BONAZZI SRL,23305,0.009903752,0.034849952,0.022151899,0,0.015490534,0,0,7.442591618,3
940,UAB Unitecha,31018,0.017436184,0.019361084,0.009493671,0,0.074010327,0,0,7.439113918,3
941,RS Rittel GmbH,22114,0.019249547,0.053242982,0.009493671,0,0.037865749,0,0,7.416648026,3
942,Marketing Standard Ltd,32577,0.012833031,0.022265247,0.015822785,0,0.049913941,0,0,7.415167934,3
943,euro-lab trade gmbh,29834,0.009903752,0.034849952,0.018987342,0,0.027538726,0,0,7.412089864,3
944,Diana Group srl,12026,0.001115916,0.000968054,0.009493671,0.016393443,0.003442341,0.019417786,0,7.39551687,3
945,KEMIA TAU SRL,21641,0.002789789,0.017424976,0.028481013,0,0.013769363,0,0,7.395408948,3
946,Kroonint B.V.,21809,0.006277026,0.093901258,0.006329114,0,0.022375215,0,0,7.39349777,3
947,KMMI,30564,0.014367415,0.016456922,0.006329114,0.016393443,0.025817556,0.0001033,0,7.386935976,3
948,Polyseam Limited,22778,0.004603152,0.025169409,0.003164557,0.016393443,0.039586919,0,0,7.37957397,3
949,Green CnT,25641,0.033895941,0.046466602,0,0,0.067125645,0,0,7.374409421,3
950,HM Industrieservice GmbH,22472,0.011298647,0.024201355,0.009493671,0,0.074010327,0,0,7.37425064,3
951,Technofond Gießereihilfsmittel GmbH,18341,0.005998047,0.023233301,0.012658228,0.016393443,0,0.00102118,0,7.374019494,3
952,Photocentric Ltd,33154,0.013669968,0.059051307,0.012658228,0,0.024096386,0,0,7.372528586,3
953,intumescent systems ltd,3001,0.012554052,0.017424976,0.018987342,0,0.04130809,0,0,7.361824228,3
954,Bondchem,20978,0.007392942,0.050338819,0.015822785,0,0.025817556,0,0,7.342022799,3
955,Tricogen Ltd,23498,0.014785884,0.030977735,0.006329114,0,0.075731497,0,0,7.340578577,3
956,Dema Boya,22375,0.011438136,0.015488867,0.003164557,0.016393443,0.04130809,0,0,7.323354582,3
957,GB Therma-Chem Ltd,34067,0.010322221,0.089060987,0.003164557,0,0.034423408,0,0,7.323242193,3
958,"Kylav, lda",36091,0.007392942,0.056147144,0.018987342,0,0.006884682,0,0,7.318706737,3
959,Sicame UK Ltd,34401,0.017436184,0.058083253,0.009493671,0,0.032702238,0,0,7.309817865,3
960,Höganäs livs,31323,0.024968615,0.053242982,0.012658228,0,0.017211704,0,0,7.302810591,3
961,SEBA KIMYA A.S,25954,0.017715163,0.027105518,0.015822785,0,0.037865749,0,0,7.298878418,3
962,EigenArt,21413,0.008927326,0.01839303,0.025316456,0,0.017211704,0,0,7.289894137,3
963,Nectaris Spółka z o. o.,28769,0.011159157,0.037754114,0.009493671,0,0.058519793,0,0,7.270387436,3
964,"GTK GROUP, spol s r. o.",20139,0.003208258,0.021297193,0.009493671,0.016393443,0.017211704,6.33E-05,0,7.269611728,3
965,Teso IT Tech OU,27538,0.018133631,0.024201355,0.015822785,0,0.039586919,0,0,7.260652227,3
966,R-ImpeX,32173,0.01046171,0.030977735,0.018987342,0,0.027538726,0,0,7.246376916,3
967,nanoSaar Lab GmbH,11189,0.004324174,0.005808325,0.015822785,0.016393443,0.005163511,0.000349888,0,7.243034789,3
968,"BAFO ENTERPRISE CO., LTD",23915,0.035151346,0.025169409,0,0,0.084337349,0,0,7.232905248,3
969,Atos for Production of Medicinal herbs( Atos Pharma),28403,0.010880179,0.022265247,0.015822785,0,0.048192771,0,0,7.231466786,3
970,LRC Chemical Trade A.S.,18849,0.014646394,0.030977735,0.012658228,0,0.048192771,0,0,7.222490571,3
971,Sagar Speciality Chemicals Private Limited,6314,0.006556005,0.007744434,0.03164557,0,0.003442341,0,0,7.216252899,3
972,Thode + Scobel GmbH & Co. KG,2524,0.013669968,0.028073572,0.022151899,0,0.013769363,0,0,7.206024907,3
973,VIDOFLEX SA,33377,0.021341889,0.031945789,0.015822785,0,0.027538726,0,0,7.205877161,3
974,SEA-LAND CHEMICAL,5761,0.03668573,0.003872217,0,0,0.103270224,0,0,7.191408541,3
975,Linde Eckstein GmbH + Co. KG,25600,0.011577626,0.082284608,0,0,0.049913941,0,0,7.188808765,3
976,Cofermin Chemicals Gmbh & Co. Kg,149,0.025387083,0.033881897,0,0,0.084337349,0,0,7.180316503,3
977,"HARIMATEC CZECH,s.r.o.",34862,0.01046171,0.038722168,0.015822785,0,0.030981067,0,0,7.172804247,3
978,Standart 2014,31542,0.023434231,0.034849952,0.012658228,0,0.034423408,0,0,7.167025081,3
979,University of Trento,30780,0.035011857,0.023233301,0.012658228,0,0.034423408,0,0,7.165073849,3
980,Ostec-Integra,21171,0.010322221,0.027105518,0.022151899,0,0.017211704,0,0,7.162351874,3
981,Richard Steinebach GmbH & Co. KG,18999,0.027618915,0.005808325,0.012658228,0,0.058519793,0,0,7.128997245,3
982,T.I.P.C.I GROUP LIMITED,34299,0.029711257,0.035818006,0.006329114,0,0.051635112,0,0,7.124041509,3
983,Garden of Scents,24769,0.012693542,0.074540174,0.009493671,0,0.017211704,0,0,7.12100517,3
984,NOVASİA BOYA,25058,0.009066815,0.056147144,0.015822785,0,0.013769363,0,0,7.113723105,3
985,KKF-Gesellschaft UG (haftungsbeschränkt),27255,0.017854652,0.019361084,0.006329114,0.016393443,0.013769363,0,0,7.093766277,3
986,Aroma Praha a.s.,27925,0.012135584,0.046466602,0.003164557,0,0.070567986,0,0,7.091419999,3
987,Hyperion robotics oy,18909,0.017296694,0.053242982,0.012658228,0,0.020654045,0,0,7.091331592,3
988,GST Netherlands,22651,0.014925373,0.090029042,0.003164557,0,0.024096386,0,0,7.085451408,3
989,C.R.E. SRL,22978,0.0106012,0.070667957,0.009493671,0,0.022375215,0,0,7.080952785,3
990,NEXE DD TAJNOVAC 1 NAŠICE,16844,0.021202399,0.066795741,0.009493671,0,0.015490534,0,0,7.073167844,3
991,Luxfer MEL Technologies,21423,0.007532431,0.03678606,0.018987342,0,0.020654045,0,0,7.046095158,3
992,moi composites srl,31399,0.016878226,0.027105518,0.018987342,0,0.020654045,0,0,7.029357772,3
993,Pentagram Lda,22945,0.010043242,0.033881897,0.018987342,0,0.020654045,0,0,7.026427548,3
994,Lifetime Technologies GmbH,7873,0.011019668,0.003872217,0.006329114,0.016393443,0.030981067,0.001874067,0,7.025565605,3
995,Pentagon Trade Sp. z o.o. Sp. k.,18946,0.009485284,0.052274927,0.006329114,0,0.053356282,0,0,7.021647461,3
996,Viva Decor GmbH,27292,0.019668015,0.030009681,0.006329114,0,0.065404475,0,0,7.019931317,3
997,RD Engineering,33952,0.011159157,0.054211036,0.012658228,0,0.024096386,0,0,7.004974512,3
998,Novachim Romania SRL,6591,0.013530478,0.005808325,0.018987342,0,0.04475043,0,0,7.001930055,3
999,Beckers Industrial Coatings Spa,519,0.014506905,0.075508228,0.009493671,0,0.012048193,0,0,7.001900475,3
1000,Chromos boje i lakovi d.d.,11386,0.008090389,0.039690223,0.003164557,0.016393443,0.013769363,0,0,6.989098667,3
1001,UNEX GmbH,16484,0.012833031,0.049370765,0.009493671,0,0.039586919,0,0,6.988269926,3
1002,Plantol Gmbh,32704,0.011298647,0.026137464,0.012658228,0,0.051635112,0,0,6.985206696,3
1003,CHRYSO S.A.S,8668,0.012833031,0.037754114,0.006329114,0,0.063683305,0,0,6.979345284,3
1004,MAXI COLOR S.A.,23445,0.013948947,0.003872217,0.006329114,0,0.096385542,0,0,6.976158078,3
1005,SAN MARCO GROUP SPA,17573,0.012135584,0.038722168,0.012658228,0,0.037865749,0,0,6.967820615,3
1006,Portsmouth Aviation Ltd,27773,0.012972521,0.064859632,0.006329114,0,0.036144578,0,0,6.964659336,3
1007,Inoveco SRL,33705,0.019110057,0.064859632,0.009493671,0,0.017211704,0,0,6.957803842,3
1008,Amonn Coatings GmbH,15203,0.008648347,0.042594385,0.009493671,0,0.049913941,0,0,6.956567868,3
1009,Europak sp. z o.o.,28420,0.0106012,0.019361084,0.012658228,0,0.058519793,0,0,6.955749434,3
1010,Clydebridge Chemicals Ltd,34312,0.012554052,0.043562439,0.018987342,0,0.006884682,0,0,6.947527017,3
1011,DSM Biomedical,19188,0.011019668,0.034849952,0.009493671,0,0.055077453,0,0,6.946087791,3
1012,Unitary Enterprises Chemical Production,15849,0.013390989,0.014520813,0.022151899,0,0.022375215,0,0,6.944730611,3
1013,Interflux Electronics,31964,0.015343842,0.057115198,0.012658228,0,0.015490534,0,0,6.929124247,3
1014,Dreamfields bv,16913,0.012554052,0.079380445,0.009493671,0,0.008605852,0,0,6.92575165,3
1015,KEMOTON GROUP Ltd.,10840,0.019946994,0.025169409,0.009493671,0,0.055077453,0,0,6.908426985,3
1016,Fintech Ltd.,2431,0.008648347,0.041626331,0.009493671,0,0.049913941,0,0,6.908165157,3
1017,Chemical Centre,26013,0.011159157,0.000968054,0,0,0.125645439,0,0,6.88863253,3
1018,Norsk Lut AS,5999,0.011019668,0.025169409,0.015822785,0,0.037865749,0,0,6.867298273,3
1019,Chemnovatic,14831,0.011577626,0.041626331,0.015822785,0,0.020654045,0,0,6.857457048,3
1020,Umicore Specialty Materials Brugge NV,24230,0.007113963,0.039690223,0.012658228,0,0.039586919,0,0,6.851200802,3
1021,Amino Point,15721,0.0026503,0.007744434,0.03164557,0,0,0,0,6.848850604,3
1022,Mader srl,22158,0.007671921,0.030977735,0.009493671,0,0.060240964,0,0,6.843265146,3
1023,Siemens AG,24294,0.008090389,0.033881897,0.018987342,0,0.018932874,0,0,6.8427264,3
1024,Hexigone,6964,0.002929279,0,0.009493671,0.016393443,0.020654045,0.004698496,0,6.826438529,3
1025,BORDOKİM BOYA,35404,0.013669968,0.087124879,0.006329114,0,0.010327022,0,0,6.821916249,3
1026,ABA Stronalva,1519,0.007392942,0.026137464,0.015822785,0,0.039586919,0,0,6.820423194,3
1027,The Clay and Paint Factory S.A.,26157,0.017157205,0.023233301,0.015822785,0,0.032702238,0,0,6.819194123,3
1028,"Azelis Americas Case, LLC",2485,0.02106291,0,0,0,0.115318417,0,0,6.819066314,3
1029,VENÜS İÇ VE DIŞ TİCARET,34618,0.0106012,0.038722168,0.003164557,0,0.074010327,0,0,6.799596146,3
1030,CALDIC FRANCE,22327,0.012414563,0.05517909,0.006329114,0,0.04302926,0,0,6.796968416,3
1031,Ociquim SRL,31022,0.009903752,0.003872217,0.025316456,0,0.020654045,0,0,6.784791832,3
1032,İpek Porselen,33157,0.022457804,0.03678606,0.012658228,0,0.025817556,0,0,6.784716589,3
1033,Derwick Ltd.,32143,0.002092342,0,0.03164557,0,0.006884682,0,0,6.777965105,3
1034,JSC LAIKO MATAS,32927,0.017017715,0.029041626,0.015822785,0,0.025817556,0,0,6.758401834,3
1035,Menarini Turkey,34266,0.021341889,0.028073572,0.015822785,0,0.022375215,0,0,6.75409076,3
1036,Aimplas,19358,0.019807505,0.019361084,0.006329114,0,0.070567986,0,0,6.752651534,3
1037,ICC-Chemol Co. Ltd.,20273,0.009903752,0.050338819,0.012658228,0,0.024096386,0,0,6.748593409,3
1038,DOCO TECHNOLOGIES SLU,29276,0.031106151,0.009680542,0.006329114,0,0.068846816,0,0,6.747498256,3
1039,essetre srl,15151,0.008927326,0.045498548,0.015822785,0,0.017211704,0,0,6.746435855,3
1040,OMAC Integrated LLC,32119,0.010043242,0.048402711,0.003164557,0,0.063683305,0,0,6.739374239,3
1041,ELTON INTERNATIONAL TRADING COMPANY S.A,169,0.02636351,0.050338819,0.006329114,0,0.032702238,0,0,6.736051087,3
1042,MICROTEX COMPOSITES SRL,33886,0.007671921,0.011616651,0.006329114,0.016393443,0.020654045,0.001715451,0,6.713187218,3
1043,BATILAR ELEKTRİK VE ELEKTROMARKET SAN VE TİC.LTD.ŞTİ.,34561,0.018552099,0.017424976,0.009493671,0,0.060240964,0,0,6.709636126,3
1044,Xtratherm Ltd,27376,0.014646394,0.058083253,0.006329114,0,0.036144578,0,0,6.709534043,3
1045,DONAUCHEM sro,23432,0.013530478,0.031945789,0.012658228,0,0.037865749,0,0,6.698746376,3
1046,Bombay Wellprint Inks Pvt. Ltd.,24966,0.001255405,0.000968054,0.03164557,0,0.005163511,0,0,6.698462455,3
1047,"KEMI - Pine Rosin Portugal, SA",9502,0.004882131,0.017424976,0.025316456,0,0.010327022,0,0,6.694997618,3
1048,AKÇALI BOYA,16151,0.008090389,0.060019361,0.009493671,0,0.027538726,0,0,6.681158007,3
1049,Chemmax,11989,0.003208258,0.013552759,0.025316456,0,0.015490534,0,0,6.675868654,3
1050,Max Lehner AG,35411,0.012554052,0.046466602,0.009493671,0,0.036144578,0,0,6.656995808,3
1051,Kluthe France,19745,0.006556005,0.021297193,0.018987342,0,0.029259897,0,0,6.653123074,3
1052,ALLCHITAL SRL,2190,0.015483331,0.046466602,0.009493671,0,0.032702238,0,0,6.63134271,3
1053,CRIMOLARA PRODUTOS QUIMICOS SA,19963,0.001394895,0.002904163,0.03164557,0,0.00172117,0,0,6.63012531,3
1054,Oxy'Pharm,29490,0.011298647,0.014520813,0.003164557,0.016393443,0.027538726,0.000491843,0,6.628693501,3
1055,Solvias AG,31975,0.018831078,0.016456922,0.003164557,0,0.084337349,0,0,6.614178854,3
1056,MST METALURJİ MÜHENDİSLİK LTD. STI,35695,0.021341889,0.064859632,0.006329114,0,0.020654045,0,0,6.608601064,3
1057,VARIACHEM KFT,1726,0.042823267,0.044530494,0,0,0.04475043,0,0,6.605209542,3
1058,Iqoxe,28893,0.004882131,0.05517909,0.006329114,0,0.046471601,0,0,6.592463891,3
1059,FIS Chemicals Ltd,18216,0.010740689,0.038722168,0.015822785,0,0.018932874,0,0,6.584343556,3
1060,Vekker OÜ,4716,0.017994141,0.062923524,0.003164557,0,0.037865749,0,0,6.572082086,3
1061,Alchemy Agencies Ltd,1148,0.035569814,0.049370765,0,0,0.046471601,0,0,6.570608997,3
1062,Farmatic d.o.o.,18361,0.016320268,0.037754114,0.015822785,0,0.013769363,0,0,6.556744223,3
1063,Kesvi Maxiple Llp,922,0.03138513,0.014520813,0.012658228,0,0.034423408,0,0,6.548113145,3
1064,Azelis UK LTD,17563,0.023434231,0.014520813,0,0,0.092943201,0,0,6.544912263,3
1065,Worthcoatings Ltd.,8188,0.012693542,0.059051307,0.003164557,0,0.046471601,0,0,6.543733852,3
1066,Ricche Ltd,16033,0.011996094,0.024201355,0,0,0.094664372,0,0,6.543091067,3
1067,SC NATURE LIFE INDUSTRY SRL,25300,0.008090389,0.020329138,0.022151899,0,0.013769363,0,0,6.539824286,3
1068,Türç Metal Ticareti ve Bilisim Teknolojileri Limited Sirketi,17287,0.017575673,0.095837367,0,0,0.017211704,0,0,6.531237194,3
1069,NPT srl,28819,0.000557958,0,0.03164557,0,0.003442341,0,0,6.529128857,3
1070,Watch Water East GmbH,28714,0.013530478,0.027105518,0.009493671,0,0.051635112,0,0,6.512289589,3
1071,H2O GmbH,35242,0.004603152,0.014520813,0.022151899,0,0.022375215,0,0,6.505338786,3
1072,Lacover LLC,19527,0.000557958,0.002904163,0.03164557,0,0,0,0,6.502219949,3
1073,BPA DIS TICARET A.S.,24607,0.010182731,0.032913843,0.012658228,0,0.036144578,0,0,6.493703204,3
1074,Vivere GmbH,1914,0.008927326,0.065827686,0,0,0.055077453,0,0,6.49162325,3
1075,Leeson Polyurethanes Ltd,6123,0.008090389,0.063891578,0.003164557,0,0.04475043,0,0,6.469531262,3
1076,BIOENTECH KUNSTSTOFF GmbH,27819,0.016599247,0.03678606,0.009493671,0,0.037865749,0,0,6.461286951,3
1077,Aventel,29405,0.018133631,0.025169409,0.012658228,0,0.034423408,0,0,6.417967985,3
1078,Chromos-commerce d.o.o.,5169,0.011717115,0.056147144,0.009493671,0,0.022375215,0,0,6.410707914,3
1079,PETROL KİMYA SAN. VE TİC. A.Ş.,24474,0.005021621,0.002904163,0.025316456,0,0.018932874,0,0,6.406224032,3
1080,UAB Valentis,23685,0.009485284,0.023233301,0.012658228,0,0.04475043,0,0,6.405096331,3
1081,CFI World S.A.,21881,0.011577626,0.016456922,0.018987342,0,0.024096386,0,0,6.404015005,3
1082,SLB (Schlumberger),33693,0.018133631,0.060019361,0.006329114,0,0.024096386,0,0,6.378291662,3
1083,Emmonya,31734,0.011577626,0.010648596,0.018987342,0,0.029259897,0,0,6.371774301,3
1084,Eval Europe nv,25858,0.008927326,0.09196515,0.003164557,0,0.013769363,0,0,6.366003353,3
1085,Durotec-Glasstone S.L.,23056,0.005858558,0.030009681,0.018987342,0,0.015490534,0,0,6.365406944,3
1086,SICCE SRL,35479,0.01562282,0.021297193,0.012658228,0,0.039586919,0,0,6.356992181,3
1087,MIKU POLYMERS & PLASTICS LIMITED,1551,0.016738736,0.05517909,0.009493671,0,0.017211704,0,0,6.355210688,3
1088,Adcos ( advanced construction systems ),14041,0.00781141,0.044530494,0.012658228,0,0.024096386,0,0,6.353560044,3
1089,Mićko Kovačevic,33517,0.006277026,0,0.018987342,0,0.04475043,0,0,6.348841173,3
1090,GIP Ltd,30732,0.013390989,0.026137464,0.015822785,0,0.024096386,0,0,6.345798873,3
1091,Elemental Inks & Chemicals Ltd.,28440,0.017017715,0.015488867,0.015822785,0,0.030981067,0,0,6.338939445,3
1092,euronopa GmbH,17691,0.000139489,0,0.03164557,0,0,0,0,6.336088397,3
1093,Sky Chemicals UK,23889,0.01311201,0.016456922,0.012658228,0,0.046471601,0,0,6.333672186,3
1094,Roserv Green Energy,33773,0.023294741,0.030977735,0.009493671,0,0.034423408,0,0,6.333528373,3
1095,Tover Srl,17404,0.018831078,0.010648596,0.012658228,0,0.046471601,0,0,6.329209333,3
1096,Celanese,30052,0.011159157,0.046466602,0.009493671,0,0.030981067,0,0,6.329075514,3
1097,A. + E. Fischer-Chemie GmbH Co. KG,17198,0.012275073,0.028073572,0.009493671,0,0.048192771,0,0,6.325804999,3
1098,UAB INSOLA,9768,0.016180778,0.01839303,0.012658228,0,0.04130809,0,0,6.325740463,3
1099,"QUIMICAS THAI, S.L.",20335,0.007532431,0.025169409,0.022151899,0,0.005163511,0,0,6.323647346,3
1100,F. Willich Isoliersysteme GmbH u. Co KG,6755,0.009345794,0.031945789,0.012658228,0,0.034423408,0,0,6.317395133,3
1101,WindplusSonne GmbH,25938,0.008090389,0.016456922,0.018987342,0,0.025817556,0,0,6.315711689,3
1102,Control and Monitoring Systems GmbH,17547,0.011438136,0.016456922,0.018987342,0,0.022375215,0,0,6.310982012,3
1103,Karat-Reinigungsmittel GesmbH,3134,0.015343842,0.030977735,0.012658228,0,0.029259897,0,0,6.310719221,3
1104,Radical Materials Ltd,21301,0.008369368,0.037754114,0.012658228,0,0.029259897,0,0,6.300814523,3
1105,MARENECO,32464,0.007671921,0.067763795,0.003164557,0,0.037865749,0,0,6.297984605,3
1106,Alfa Chemicals,21041,0.010740689,0.099709584,0,0,0.015490534,0,0,6.297040319,3
1107,Häffner Gmbh & Co. Kg,136,0.006556005,0.013552759,0.022151899,0,0.017211704,0,0,6.296403144,3
1108,proFagus GmbH,29666,0.01576231,0.031945789,0.003164557,0,0.065404475,0,0,6.28854009,3
1109,EVANGELOS SKRIMIZEAS SA,29704,0.011856605,0.01839303,0.003164557,0.016393443,0.017211704,1.81E-06,0,6.284847466,3
1110,M.M.SUPPLIERS,11573,0.007253452,0.025169409,0.018987342,0,0.017211704,0,0,6.279196645,3
1111,B.K.M. DANISMANLIK VE SOSYAL HIZMETLER TEKSTIL SANAYI TLS,24566,0.012414563,0.009680542,0.018987342,0,0.027538726,0,0,6.279159912,3
1112,Chemical Products R. Borghgraef,31357,0.005579579,0.102613746,0,0,0.017211704,0,0,6.270251454,3
1113,Monortáp Kft,32862,0.01046171,0.015488867,0.015822785,0,0.036144578,0,0,6.269314754,3
1114,vectis TET,6432,0.016041289,0.019361084,0.018987342,0,0.013769363,0,0,6.256055168,3
1115,Covestro Deutschland AG_B,3672,0.010043242,0.030977735,0.006329114,0,0.058519793,0,0,6.242861282,3
1116,PROMİDA DİŞ MALZEMELERİ SAN. TİC. LTD. ŞTİ.,32361,0.0132515,0.021297193,0.012658228,0,0.039586919,0,0,6.238426133,3
1117,Siriusexport ltd sti,32185,0.015483331,0.024201355,0.012658228,0,0.034423408,0,0,6.23705028,3
1118,ebalta Kunststoff GmbH,29548,0.015064863,0.050338819,0.003164557,0,0.046471601,0,0,6.226675506,3
1119,Labiozell SLU,22510,0.009206305,0.031945789,0.012658228,0,0.032702238,0,0,6.22436214,3
1120,Productos Albi S.L.,24245,0.022178825,0.021297193,0.009493671,0,0.04302926,0,0,6.223998079,3
1121,Evterpa Cosmetic,32820,0.012414563,0.028073572,0.015822785,0,0.020654045,0,0,6.221665941,3
1122,Baypol kimya,14502,0.014646394,0.004840271,0.025316456,0,0.003442341,0,0,6.209741441,3
1123,IEMME SRL,32663,0.010322221,0.01839303,0.012658228,0,0.04475043,0,0,6.204929618,3
1124,ICOPEINT,15923,0.006556005,0.047434656,0.006329114,0,0.04475043,0,0,6.202877368,3
1125,Albabase OÜ,31959,0.015343842,0.048402711,0,0,0.060240964,0,0,6.199375797,3
1126,SW color Lackfabrik GmbH,28363,0.016599247,0.019361084,0.009493671,0,0.049913941,0,0,6.1924478,3
1127,Bartın Organize Sanayi Bölgesi,31122,0.023155252,0.015488867,0.012658228,0,0.034423408,0,0,6.185021923,3
1128,REMIC CONSULT,25991,0.014227926,0.011616651,0.015822785,0,0.034423408,0,0,6.177956174,3
1129,Carvansons Ltd,25214,0.009903752,0.028073572,0.006329114,0,0.060240964,0,0,6.176737197,3
1130,OM corporation,27258,0.007671921,0.023233301,0.015822785,0,0.029259897,0,0,6.17281289,3
1131,Nika Druk,34793,0.012414563,0.045498548,0.009493671,0,0.027538726,0,0,6.171326025,3
1132,Polymerics GmbH,17862,0.005858558,0.011616651,0.022151899,0,0.017211704,0,0,6.164725355,3
1133,SPODRA SIA,20843,0.010880179,0.029041626,0.012658228,0,0.032702238,0,0,6.16284769,3
1134,Inpropak GmbH,15962,0.0132515,0.017424976,0.015822785,0,0.029259897,0,0,6.161375564,3
1135,Pharmachem Industries (Guj) Pvt Ltd,1653,0.053005998,0.022265247,0.006329114,0,0.022375215,0,0,6.148145787,3
1136,RV NEORESINS,17853,0.002929279,0.013552759,0.025316456,0,0.005163511,0,0,6.145568588,3
1137,Unisupply,1183,0.029571767,0.039690223,0,0,0.053356282,0,0,6.130913613,3
1138,Max Sauer,25461,0.004742642,0.021297193,0.003164557,0.016393443,0.017211704,0.000563153,0,6.130492156,3
1139,MEFFERT AG Farbwerke,23406,0.011019668,0.015488867,0.015822785,0,0.032702238,0,0,6.125095608,3
1140,Itidet srl,30123,0.009485284,0.035818006,0.015822785,0,0.013769363,0,0,6.118189604,3
1141,Argis ilaç,27673,0.007392942,0.021297193,0.012658228,0,0.04302926,0,0,6.117615288,3
1142,WMT GmbH,32178,0.020225973,0.040658277,0.006329114,0,0.036144578,0,0,6.117264191,3
1143,Polymer-Lak LLC,10279,0.002092342,0,0.025316456,0,0.018932874,0,0,6.114551958,3
1144,CosmoLab,32532,0.022457804,0.017424976,0.006329114,0,0.056798623,0,0,6.09989295,3
1145,Blue World Technologies,29643,0.004882131,0.005808325,0.003164557,0.016393443,0.032702238,0.000133291,0,6.094563694,3
1146,ARTECO COOLANTS,21295,0.004184684,0.019361084,0.018987342,0,0.022375215,0,0,6.093517526,3
1147,ROMBAT SA,29743,0.011577626,0.046466602,0.009493671,0,0.025817556,0,0,6.091823375,3
1148,R Plast,28802,0.006974473,0.019361084,0.003164557,0.016393443,0.017211704,1.33E-05,0,6.090295904,3
1149,Perna Clean,27338,0.010880179,0.03678606,0.009493671,0,0.036144578,0,0,6.089275021,3
1150,PRAYON S.A.,34485,0.016180778,0.026137464,0.009493671,0,0.04130809,0,0,6.080050755,3
1151,CERESIO SC,13612,0.006137537,0.028073572,0.015822785,0,0.024096386,0,0,6.079931676,3
1152,CHEMATEK SPA,18679,0.011159157,0.012584705,0.015822785,0,0.034423408,0,0,6.072920469,3
1153,RosAlliance Ltd,30754,0.012135584,0.09196515,0,0,0.017211704,0,0,6.065621889,3
1154,Mapei Austria GmbH,28710,0.017854652,0.044530494,0.009493671,0,0.020654045,0,0,6.050693699,3
1155,Mepak Rigid d.o.o.,20740,0.009485284,0.005808325,0.012658228,0,0.055077453,0,0,6.050198659,3
1156,Ursa Sanayi Hammaddeleri Ltd. Şti.,16249,0.010740689,0.034849952,0.015822785,0,0.012048193,0,0,6.046498634,3
1157,KESA ADDITIVES SRL,22764,0.005998047,0.001936108,0.022151899,0,0.024096386,0,0,6.031906802,3
1158,Acies Bio d.o.o.,33778,0.012554052,0.029041626,0.015822785,0,0.015490534,0,0,6.018867565,3
1159,Prospectrum GmbH,14835,0.028734831,0.030009681,0.006329114,0,0.036144578,0,0,6.010277254,3
1160,Hydro Systems,23766,0.008090389,0.012584705,0.006329114,0,0.074010327,0,0,6.000093832,3
1161,Ucenta ventures Ltd,32027,0.014506905,0.023233301,0.015822785,0,0.018932874,0,0,5.998210969,3
1162,"YANG-E CO.,LTD",28814,0.042683777,0.013552759,0,0,0.063683305,0,0,5.995992049,3
1163,COFFEE TO COME,29987,0.016878226,0.030009681,0.012658228,0,0.022375215,0,0,5.994801639,3
1164,PCIM SA/ISOPROC,34363,0.010043242,0.047434656,0.009493671,0,0.024096386,0,0,5.977448358,3
1165,Synthon Argentina SA,32177,0.020225973,0.034849952,0.012658228,0,0.013769363,0,0,5.973909955,3
1166,DOCTUM SA,25057,0.009066815,0.019361084,0.015822785,0,0.027538726,0,0,5.962888263,3
1167,Mono Plastik San. Ve Tic. A.Ş,12677,0.000697447,0.002904163,0.028481013,0,0.00172117,0,0,5.96234155,3
1168,AID Technologies Ltd,15783,0.004603152,0.005808325,0.009493671,0.016393443,0.005163511,0,0,5.956172148,3
1169,Hagmans Nordic AB,2815,0.010880179,0.03678606,0.012658228,0,0.020654045,0,0,5.947659735,3
1170,TRENDKIMYASAL URUNLER INSAAT GIDA SAN VE TIC LTD.STI,1915,0.00516111,0.021297193,0.022151899,0,0.003442341,0,0,5.925411935,3
1171,Waste4Generation Ltd,24612,0.008369368,0.032913843,0.015822785,0,0.013769363,0,0,5.917185685,3
1172,AG Termopasty Grzegorz Gąsowski,32897,0.010043242,0.024201355,0.015822785,0,0.020654045,0,0,5.90948905,3
1173,Olverum Ltd,27969,0.006416516,0.020329138,0.018987342,0,0.015490534,0,0,5.909277732,3
1174,Gemteks boya kimya san.tic.a.ş,15103,0.000557958,0.001936108,0.028481013,0,0.00172117,0,0,5.906964366,3
1175,J Reents GmbH,32821,0.01311201,0.028073572,0.006329114,0,0.051635112,0,0,5.906857487,3
1176,Buss-SMS-Canzler GmbH,29811,0.011717115,0.025169409,0.009493671,0,0.04302926,0,0,5.894523414,3
1177,Loba GmbH & Co. KG,25224,0.009485284,0.017424976,0.015822785,0,0.027538726,0,0,5.887006262,3
1178,Glomin GmbH,30740,0.011577626,0.019361084,0.012658228,0,0.036144578,0,0,5.885809991,3
1179,Nu'u bio-nature s.r.l,31586,0.010740689,0.028073572,0.015822785,0,0.015490534,0,0,5.8797967,3
1180,Indigo Food Solutions,30033,0.019946994,0.030977735,0.006329114,0,0.04130809,0,0,5.877463698,3
